,AI.PA,AIR.PA,BN.PA,BNP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,KER.PA,MC.PA,OR.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STLA.PA,SU.PA,TTE.PA,VIV.PA
2018-11-01,-0.009861535741435374,-0.012460890241468634,0.003190764469508432,0.002706068590979919,0.001805095968604061,-0.0025386780750734257,-0.012710143417429686,0.010298752200574473,0.013626236204865775,0.0037133352929821766,0.0045147263149432045,0.010332150191607317,-0.001982161203991211,-0.008364605857805267,0.002154017937483278,0.003453651954851998,0.0,-0.0015646768074058844,-0.025732408399385145,0.00280765117818736
2018-11-02,-0.0018894848733427003,-0.009265584863822675,0.002545337847543349,0.007538232375750835,0.0024766557314225973,-0.009449666164815747,-0.003661327925390999,-0.011956414790790168,0.053671416792518065,0.033710034960568,0.006485445640739286,0.005491502116382983,0.0067233670648108226,-0.0026560035121121163,-0.016075902712767626,-0.013583087627207864,0.0,0.01522944354401735,-0.007731218843979545,0.021724968860284806
2018-11-05,0.0075366125525572055,-0.002408539407244603,0.006177309624039618,-0.0029008523254053123,-0.007901661796660664,0.005118950256591868,-0.01897765152459661,0.002071680821143625,-0.026475673984027906,-0.004849495219107463,0.002979102700727967,0.007275405115742845,-0.010699515444450164,-0.015185683207248096,0.011381917018230337,-0.013307961100728388,0.0,-0.012414737963610359,0.022627655208293816,-0.016133116497272674
2018-11-06,-0.011326238977994781,0.004915569498334503,-0.006495130352487527,-0.000861160760869266,-0.0024963274912861654,-0.011554806996585352,0.0014009195239550849,-0.006644567981564034,-0.00024394707831698154,-0.01706964308541383,0.004452192110539932,0.002533982195836805,0.0015923327462576513,-0.00541516195349316,-0.013313060551788866,-0.006798580467771472,0.0,-0.0021885171620354663,-0.010168262122781624,-0.004657687983718034
2018-11-07,0.016474842071704857,0.0025007606057250316,0.0015880945041500851,0.0067614666888053685,0.010397989287946774,0.02398682530945035,0.03304565554296239,0.007058351741224042,0.003895807497087881,0.011834457647002798,0.005414686310607573,0.0182702769188957,-0.0035863513531221402,0.02590588379156635,0.013821589873769111,0.012326859215080272,0.0,0.014294807742693712,0.016567935141631608,0.006050712565121721
2018-11-08,0.00046672737152758073,-0.00458950233893766,0.005222739087748915,0.0011759113280257018,0.003815472427664019,-0.009627666834948591,0.0027051174158980117,-0.0066417464352850385,-0.010013531306048056,-0.019187431952261715,0.0024515825344886897,0.002481765790300916,-0.009224060049971986,0.008342502375481812,0.007975195912591597,-0.010468080116865147,0.0,-0.0033998058372122614,-0.005816209445695391,0.006014409501285728
2018-11-09,-0.0046772784563286285,-0.010192923969977657,0.035053249978846304,-0.009338286168126897,-0.0006722415781871182,0.0035578028653812524,0.00673107889854654,0.0012486486241217825,-0.03547706949271634,-0.0186225120980018,0.006832672481749872,0.008462652669981712,-0.00242029501379745,-0.016755255858329047,0.011159283508479487,-0.013084360457308217,0.0,-0.011208047100676098,-0.018446335606260536,-0.012532095173172579
2018-11-12,0.0018735547105606354,-0.003067658998437561,0.005623584018974161,-0.016746812294979537,-0.011271534868236096,-0.010455274782695964,-0.026740779309753535,-0.012979000969998001,-0.011510550055420376,-0.009632665791118836,-0.0014602243776118378,0.004554284713516072,-0.012190317255029993,-0.0075876149920661206,-0.007635066015047689,-0.025084630431592505,0.0,-0.017369808097796202,-0.0053619520778230255,0.0032641528548593745
2018-11-13,0.0032702333844740264,0.021278501116493202,0.00830123872715352,0.013722656104999089,0.007678451170023557,0.0023044474742967987,0.001377038524094138,0.005044134026341784,0.030654650051050236,0.023446632416620407,0.01738330045535833,0.013539501590950912,0.02503157272073898,0.011581448396469383,0.007759773159126111,0.015474463913423765,0.0,0.015489476187530715,-0.014238742564790132,0.00046545167429272406
2018-11-14,-0.012673220343922457,-0.009273308483373415,-0.019273631506313824,-0.0039016048566734825,-0.00926664648088568,0.0002557764071622365,-0.01945406845412085,0.003348697338785042,-0.008016029180676452,-0.005950207399469964,-0.007206372978405174,-0.04082201644380287,-0.008207444888156749,-0.015172130298313404,-0.009142724044882944,0.0037920993811056247,0.0,-0.0034563649071506315,0.0030251415356089234,-0.007942115020215865
2018-11-15,0.006121937369560594,-0.017636004634641083,-0.0009199017728167724,-0.012016733075681275,-0.009124185664207756,-0.010797071155752487,0.005597068789917964,-0.016856698964217796,-0.011891379103426235,-0.01012196910704512,0.0,-0.0017975917512515617,-0.01519016549397512,-0.017691520396916918,-0.015852211311754627,-0.003317262080932233,0.0,0.01282268835753427,0.009020824144499336,-0.014171197757248294
2018-11-16,-0.009908064168255121,-0.01038832604032067,-0.0015348963509816058,-0.006615951833063137,-0.00990221822282857,-0.003625052999261687,0.01293921389762059,0.0,-0.008434523595399222,-0.004342474150338456,0.0009639143253866416,0.010381313893856279,0.002038736689848309,-0.005047067923584992,0.01270180873855985,-0.004917154374291887,0.0,-0.006234457955889157,-0.0022976220884966267,0.030454431842650558
2018-11-19,-0.004752862243034909,-0.003450879046320591,-0.006008790854507199,0.001989393959459332,0.0036960044633168624,-0.0038985808883214156,-0.03314193569904048,-0.02278199977976777,-0.01813051447560247,-0.019102777640710323,-0.01065391291290594,-0.003924984828107661,-0.01684166385497054,-0.006923637361403274,-0.008619653793846568,-0.0060606417577984805,0.0,-0.008793988141021718,-0.008940733684739844,-0.0013853932954903652
2018-11-20,-0.02021240108946849,-0.016336673553692175,0.004163846980964818,-0.021878304070077837,-0.02474443602948956,-0.005483834052126144,-0.02061930229013228,-0.03270284266254364,-0.02219962649722039,-0.021049281672445495,-0.0029253597126777026,0.0014290602053365284,-0.00041429810146656205,-0.009774296385821097,0.004952697609287202,-0.010452739968964923,0.0,-0.0082357204031542,-0.013920817238773437,-0.025744424047728948
2018-11-21,0.007748207325293552,0.022797323580773052,0.006748412219037993,0.01088737627231731,-0.00023642917397251112,0.00834423896361304,-0.0014544865253570119,-0.01402423374542568,0.02324454271898099,0.02643492236040467,0.0077820959695967945,0.003207965277195432,0.017459619635369503,0.00606205178409554,-0.005716900239938431,0.0072481714722039845,0.0,0.009496723339543984,0.01109140162960201,0.02064834154300467
2018-11-22,-0.00969469854040488,-0.009056626193328409,-0.002142302164663802,-0.011338904843691575,-0.013806408623844258,-0.005206909682237469,-0.012695493882663075,-0.005940173102313493,0.012970350442627405,-0.008282793849111986,-0.006318309199045618,-0.003207965277195346,0.0016276459197996094,-0.010280521417959898,-0.0025513083082530207,-0.000321034631910934,0.0,-0.019726981609270413,-0.007108762947045968,-0.020174284707615706
2018-11-23,0.005828143903507049,0.011629309473269317,0.008997452393255395,0.0016921604252607366,0.002394027311128921,0.0031274179584747683,-0.003445718052803318,0.00411621504572208,0.005910303287273627,-0.00019339507474282251,0.00631830919904566,0.0067603668815631604,0.003450053563232578,0.022295410991350413,0.01508556730594554,0.01986872928617092,0.0,0.003528430359324009,-0.030526500537938213,0.00614219559189617
2018-11-26,0.021083610644107756,0.001818259915362236,-0.0007594054709371495,0.021851472203578845,0.014480979703563495,0.0216224677289126,0.013712202030157375,0.006822860028562273,-0.0017950554760593213,-0.0071838229060959624,-0.0068060248977024635,-0.003552401604367772,-0.0167522042381821,-0.005989435454781221,-0.007324212728589025,0.03980167124212865,0.0,0.01840153233489885,0.014913978578203188,0.02281820929917006
2018-11-27,-0.010486241521449417,0.0012814516701212457,0.008923963817892308,-0.00564007179962256,0.0023540141566890673,-0.00485000621815678,-0.0019473720006593497,-0.0150722331808287,-0.005662852216666267,-0.009397129217632898,0.014528100562909808,0.008857453834061023,-0.01829570324729208,0.00046202867500407896,-0.004573186384539074,0.004075119045465954,0.0,-0.009793143140480064,-0.005605754601376805,0.007339475745370616
2018-11-28,-0.005284646597977145,-0.0021367203802809833,-0.01501970857554684,-0.007346382456442557,0.007262568577981125,-0.0025621916927280083,0.03354405821668465,-0.007854033962084853,0.00128982349333404,0.00920218305647058,-0.0028888133346071155,-0.008857453834061052,0.01685259056503367,-0.019590164358591795,0.009377813817674722,-0.007863289188031348,0.0,0.00664451384678727,0.004466383071647091,0.0031942350816499317
2018-11-29,0.0033661624766952968,0.014440690589029592,0.0018326631186357171,0.0004467878368567194,0.005354442839085704,-0.004886177281838223,0.012178147502081429,0.03509130516845577,0.0020603105517841102,-0.00019486519565850091,0.004810014224997615,-0.001068142478089261,0.0008248997971001203,0.049171388376166074,-0.0051849123903013675,-0.0016713611164299242,0.0,0.014402224654476948,0.004033717001590494,0.015371014191991663
2018-11-30,0.024657457582244018,-0.002533227653169532,0.007902725765582269,-0.00897373423000929,-0.000929173498587477,-0.006206424835592481,-0.013121030663829657,0.004468282619120316,-0.012165316675212832,-0.015519403612985937,-0.0024021150856810766,0.006037957150414627,-0.015372121883468764,-0.010367472025057563,0.011847817063621474,-0.004419742134951898,0.0,-0.0009329430138886103,0.014856116519105868,-0.013095735112917188
2018-12-03,0.0023391831613814645,0.011349367339610391,-0.009735388884218012,0.010535878994881759,0.0030166183726781487,-0.022295965527346005,0.05192984476973365,0.011965562349543232,0.07401496187601922,0.04906351649625424,0.020472046292338897,-0.0014174130679575358,0.032945124040746045,0.016180155696798145,-0.020123394364296072,-0.01275863632770867,0.0,0.017885207723135368,0.013134109075352143,0.020248194813886934
2018-12-04,0.0018674320417226226,-0.01505529677182946,0.0016800403022295316,-0.022209369884815318,-0.01588077069683091,0.01657281247217485,-0.03880881410590399,-0.0057433471792145,-0.01978329550138575,-0.012900933459389918,0.0014127765661054628,0.009177636163581984,0.004244524989789889,-0.0035730410782358894,0.011061013294869332,-0.009794050243221957,0.0,-0.016020072797964195,-0.006444483137492891,-0.019793742234839463
2018-12-05,-0.0103141716061634,-0.02101051824412896,-0.014448491076644993,-0.010082634626268036,-0.0281708846638257,-0.026435585186282154,-0.012649522917806872,-0.006668173275894155,-0.005441471929826695,-0.009015141428759178,-0.015651270761456244,-0.0021104689404895438,-0.016882304542310066,-0.023999354640710978,-0.012980542005062625,-0.030293390159184124,0.0,-0.01375883265859235,-0.014038859911615319,-0.009586971139543208
2018-12-06,-0.019030075682545326,-0.040569235440914786,-0.01812260288957609,-0.03838270247771724,-0.03338400218349601,-0.05054632802449744,-0.012811494465124171,-0.016640802139393344,-0.03098098984763223,-0.04573128818567669,-0.030577500852644515,-0.02893577906016826,-0.019470362039653927,-0.02882578474090005,-0.03188502143956998,-0.04092260889719866,0.0,-0.045081670954306506,-0.02952708537963356,-0.03263687623666551
2018-12-07,0.012884900146091718,0.00483935790429307,0.005816237935418161,-0.004557422718457959,-0.01269798439569853,0.023668053214440373,0.00047745183872910076,-0.003179639033131348,0.01119318223731489,0.0064335007713067355,0.015162952039210285,0.0003624066161121214,0.00833164567359736,-0.0033073356072291,0.01222332718626703,0.004519221918107929,0.0,0.010485013814879362,0.016326947717476396,0.0070838368092712555
2018-12-10,-0.0009487319393214189,-0.017898097316211652,-0.013094736506323111,-0.029150174346819577,-0.01842420097988266,-0.0141334847461058,-0.01248816521549782,-0.005474452190400106,-0.015294716162167467,-0.02536919412545888,0.0024242436115064756,-0.003993492748626177,-0.020537223015701093,-0.02978124422771837,0.004691792714583167,-0.013111678795565013,0.0,-0.004901157208483191,-0.017277027908660814,-0.015173344331734954
2018-12-11,0.007093907475774897,0.012607363687605578,-0.0025441235556234263,0.00690675594583843,-0.008715617254676351,0.028069994806689015,0.04858294588241502,0.0027409374882383024,0.025613182439954304,0.024366687775833305,0.005794303787874487,0.021947296365221906,0.014086246354771055,0.026462933844365398,0.015226006094095365,0.02588876195536243,0.0,0.011075036462487125,0.00893753363468225,0.008089507522463787
2018-12-12,0.011246624532155967,0.03198856546147385,0.020797912001922537,0.02966854373839702,0.00840562506900264,0.014547695437592342,0.022759289857124398,0.013143217229708688,0.02546180864786996,0.02025488642334894,0.00862902317323045,0.05739565413431592,0.004790153535523573,0.031318272624937915,0.021536234015827844,0.009190899357004447,0.0,0.0230557539441344,0.014651934098244977,0.016451622381143678
2018-12-13,0.0009314983124535669,-0.01664411085348144,0.002958389793641189,0.006778071165473228,-0.0019653539678408587,-0.0037513278395285223,-0.0135932877489674,-0.002705168896125927,0.004140748035019448,0.005880063841639783,-0.012004946096823375,-0.004040450638288078,0.018934528058979033,-0.00046032729703828347,-0.015026514772458109,-0.0091908993570045,0.0,-0.005395984388581096,0.009649954911818767,0.00046601359821479697
2018-12-14,-0.0018639512384460886,-0.01455470225521894,-0.0037382887914478883,-0.014203196502889318,-0.0061276626644285286,-0.013241692998224619,-0.041925078334043554,-0.006340573222126736,-0.017161490329345,-0.015360716092882783,-0.013129276504162762,0.0013485973346393824,-0.009628287565034836,-0.00369005524178958,-0.0045906815989406845,-0.0243670750475898,0.0,-0.029717951642306072,0.003263973769692942,-0.00795317263243245
2018-12-17,-0.007960674884443774,-0.011569963965683258,-0.0133534665037524,-0.02470461756343864,-0.009315023372176445,-0.015903763425264467,-0.023100138153024332,-0.005010286446562746,-0.003219786788984798,-0.007369780726179796,-0.0049067811157996735,-0.011862535800617349,-0.01869990129123837,-0.0055607046609418365,-0.01053587692442653,-0.020309574954811557,0.0,-0.010547220161808188,-0.009926843936193334,-0.012287499542711612
2018-12-18,-0.010397037083933578,0.011344420956596882,-0.0085769414510472,-0.000616294472471121,-0.002632333434201882,-0.014196540364464973,-0.008802027413013966,-0.004576667027411867,-0.0014895884059448205,0.007568225223549433,-0.003942849098812829,-0.012349987451690842,-0.005678807367172791,-0.003724413377842057,-0.015752445833767816,-0.007441417159652699,0.0,0.001986080290930652,-0.03901093505496637,0.0019001909668281709
2018-12-19,0.022546705661051866,-0.01649175381490208,0.002071565872745453,0.007981886976218839,-0.000949298606868225,0.0036379240578820284,0.024261257171752815,0.008222993064680429,0.01283654290779904,0.0015860189737184932,0.002958612091520355,0.005164411330175452,0.006726915654703205,-0.007960692870274573,0.007842132560776847,0.0034680243303069395,0.0,-0.004308180978120047,0.001602837563134513,0.012733039691732942
2018-12-20,-0.007927265166155613,-0.0453956455500604,-0.008954351198090195,-0.036875116991733715,-0.014027857194883761,-0.002517136126981917,-0.034133043197724894,0.0004548139510765799,-0.019317139176249276,-0.009154244197267897,-0.007412932165525884,-0.011049878106334215,-0.008415787315792027,-0.02138356633543199,-0.00862970884660846,-0.01394478279764786,0.0,-0.01877364473085544,-0.0201678736502801,-0.01653713009571622
2018-12-21,0.007462706099057661,-0.0027639668682084384,-0.0004819468293406619,0.002534816875297678,0.005762464125664432,0.0,-0.006469251675743689,0.0036314296302153264,-0.009547780553269962,0.013305690589617074,-0.004474325875865464,-0.011875773034250296,0.004427130966515362,-0.014026802633292094,-0.006191170602903982,0.004029076804428739,0.0,-0.017753916344011876,0.0032629507614894875,0.01089797789921028
2018-12-24,-0.007462706099057742,-0.017847875682901283,-0.009850715390513232,-0.018138166853052102,-0.001490782862822224,-0.012965206710236911,-0.004503392641657943,-0.006363630095314491,-0.023242027007116087,-0.03329630967731469,-0.015313481734451836,-0.0045783433539346935,-0.025350157081488616,-0.010281638203924257,-0.01921086907278373,-0.007722089003309558,0.0,-0.0013788666511364844,-0.01785856603774077,-0.010421663104001258
2018-12-25,-0.01842719193148849,0.005741190056227795,-0.021986122326871558,-0.00633616264713722,-0.012222663692720875,0.0019838378371707373,0.008986595626016726,-0.007782126308714926,-0.003883500026397633,0.008125171857199315,-0.010425970057486888,-0.012788719896547023,0.012435811783314923,-0.00889775070681213,-0.006486451493040867,-0.00795965906596942,0.0,0.004130843686242497,0.0026495695454673653,-0.0014296255537774901
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,0.013264002269829373,0.02001759419369695,0.0064489582658991025,0.02130475473891026,0.012861900823807533,0.018513848704212882,0.012348884495254122,0.008693689484194172,0.030653741091002305,0.022405442843205007,0.01270019570999633,0.011022247006311455,0.015854893359919953,0.02355360680384864,0.019600561060380682,0.029570846891843926,0.0,0.01871755284061104,0.016077354665146405,0.0023815750566889846
2018-12-31,0.02049445354308797,0.0023848919816392903,0.013750424158926283,0.002536424341597328,0.004144706181937087,0.0008334152499914677,0.018000920327419706,0.006357850280624935,0.03485708469426302,0.021333667789385585,0.015527438543021237,0.013347645832832027,0.01663931942643993,0.022063274361366562,0.0058324983364393,0.005673561610429111,0.0,0.00672048098626705,0.002059312955178514,0.012293309514284836
2019-01-01,-0.02190716401411102,0.0024980574211363547,-0.007670333957559316,-0.009928783239108818,-0.0027612616518220344,-0.008085840867135246,-0.008230502936711263,0.0022609099108638116,-0.021611888249682864,-0.01915995663433935,-0.007984028601702924,-0.014763052684286303,-0.014962834717636942,-0.01867427589257359,-0.0034423723560368276,-0.013288666279255441,0.0,-0.008407649824963864,0.010233265986773337,-0.0018815111428621598
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,-0.01854990117918483,-0.03580016044850036,0.0008187871844200533,-0.00590198136841269,-0.008329829237141363,-0.0033651951863005233,-0.06601096140594023,-0.00953032336696812,-0.05642843508581563,-0.03884182481645339,-0.012096967763009062,-0.016063169220605886,-0.02888902263169234,-0.022978263758060703,-0.009862772714107217,-0.008724536024748706,0.0,-0.028084026302251392,-0.008610487206351098,-0.008985661713521812
2019-01-04,0.027463890467427136,0.047023676839769254,0.01446355581450335,0.04737369511826535,0.030937400952697862,0.019196651456850573,0.03840943261105328,0.010433313076322202,0.04293161930594516,0.030317601654607715,0.01409893985494711,0.015354767889913785,0.029307657117041554,0.039753160360847375,0.009066631119200213,0.029017584492140782,0.0,0.03649167612721536,0.02466358438038344,0.016957571590411245
2019-01-07,-0.00562067728487031,-0.018497150389548907,-0.018564275074823333,-0.001473873315916372,-0.004480830881816594,-0.0049723942611378455,0.01930272211665952,-0.0018067265642626954,-0.0025195277006288467,-0.0017933529024807605,-0.012831994271229524,-0.01751617407467639,-0.011789558840484214,-0.016774896602786613,-0.02011061305672595,-0.007861993963470561,0.0,-0.004363190938844081,-0.0023228943274631398,0.010685330298848156
2019-01-08,0.0014081554959946329,0.0363121263003355,0.007858579127728024,0.005026627878353461,0.003752767045080016,0.012658371624383952,0.014598854977627081,0.00541027908075561,0.034952141834015446,0.030832058637502872,0.006059079258828609,0.0003605772774484912,0.01617508564307997,0.028586987979308108,0.007824157714742031,0.018193134964323836,0.0,0.007706506478054763,-0.002116370612607951,0.0027688699314186373
2019-01-09,-0.013695631202168197,0.034370748395549267,0.003906282252009992,-0.002694020631575776,0.006430251712871892,-0.0032867444305231144,0.025281517024749713,0.004486324381519365,0.023116863811574143,0.01153637151593155,-0.008086932407397612,-0.0032496649157617457,0.023273665538487864,0.013992766019685337,-0.003904426696396391,0.005544865663202198,0.0,0.003997368454575504,0.013259187219280403,0.000921167747307609
2019-01-10,-0.0109969532431815,-0.0007808544595185506,0.0032435472604235953,0.010733085538432633,0.008338893660406953,0.0024660966195527868,0.012172445850747497,0.0035746377122128966,-0.03561857374169686,-0.009218402061076976,0.00556676970570417,0.0018066852249490513,-0.0026501254985482146,-0.02200977186816106,0.0006743045576911076,-0.008075406231589954,0.0,-0.003997368454575463,-0.004820366793667254,0.0027586855790165915
2019-01-11,-0.007237669234578301,-0.013821259081697356,0.005168026830771913,0.003753683187293235,0.002457524107295339,-0.001369279558994078,-0.0046642054439194995,0.0013372101560150547,0.0012325898454982245,-0.0032853682409865483,-0.0010098306986142073,-0.0003610980527325495,0.013180764849060764,-0.00047355361530938687,-0.0006743045576910865,-0.024278880866103265,0.0,-0.01716919208683705,-0.017270093714688326,-0.000918716525029104
2019-01-14,-0.008266575553464287,0.017163542101885806,-0.005653876379819055,0.006024840647253493,0.006219102622369691,0.0008217718150207342,-0.008450769148180121,-0.0017832991397491687,-0.020408825900145026,-0.025883762825985524,-0.010410164341115401,-0.013818357305933233,-0.01563321178020561,0.002365745061549609,-0.016731611672007943,-0.004162299876799615,0.0,-0.0057892234597403365,0.005648214349478912,-0.0023004907867756417
2019-01-15,0.011167914500853362,0.026343240826637655,0.008549109064244671,0.0018004149177277345,0.0030445209600232937,0.005733779107269114,0.00891817879041856,-0.0008929116978582774,-0.008585972982872687,-0.003582069089827078,0.005091660852818827,0.01273439046820189,0.01078668793323541,0.02058067885542921,0.01754074316318236,0.001389337084603661,0.0,-0.006166525257746269,-0.001382434990507246,-0.005542690125190799
2019-01-16,0.0038553742755368923,0.002488541818014832,-0.012769867277034224,0.03267768457207068,0.015683359886122177,0.004888665539215402,0.006056439066652849,0.0,0.006824270762349616,-0.007403760097184274,-0.008415165927236188,-0.007985567688277457,-0.01037756008750274,0.0032354867752787454,0.0016160962061159622,0.006573299427267848,0.0,0.005824929056768703,0.0013824349905071527,0.007843180911966466
2019-01-17,0.0,-0.008464497270424795,0.006970933563823107,-0.03929508303135854,0.0024907183428889324,0.007557358102771998,0.00878612018345052,0.0013390006815924727,0.0012586534071961062,-0.009687235781694043,0.007653098577717211,0.007623947353792226,0.013812972551952962,-0.0013853756919034316,-0.008107036534503419,0.0101210256146113,0.0,-0.0010254892892593132,-0.002873376559274378,0.005499506691382986
2019-01-18,0.015274817582838864,0.02049474675368758,0.007243443311988532,0.025034161307475714,0.02262758056777573,0.013885415981533903,0.028145337019088345,-0.0004460889837342651,0.03096222560396689,0.02740441875257156,0.015382994191003568,0.009717593647285595,0.0094368367431099,0.01695349749552317,-0.010775538080527886,0.02077601193920358,0.0,0.02998369823458084,0.018374306268315283,0.004104915945148597
2019-01-21,-0.0037969083280052778,0.008928591644266001,0.009418222163962412,-0.004010905052056435,-0.0036544738175168035,-0.009057072076925927,-0.000895676630949347,0.0022286614368299987,0.007048258411623557,0.015079130913606947,-0.004766079140748007,-0.006467928731523844,0.0019964071557633358,0.0004541941664885035,0.0023285836881867727,-0.006036245927648062,0.0,0.0019894361201695685,-0.00840609202466943,-0.00960442263653158
2019-01-22,-0.002380387499697007,0.002642009462838576,-0.002067551486711492,-0.018732275003797233,-0.004403145579463761,-0.0013388471133630318,-0.012624098016294036,-0.0017825724530957459,-0.007048258411623612,-0.0005832367024647004,-0.0007546681486172661,0.009329117291098496,-0.005198984218162078,-0.008207994505302702,0.0009573651906440566,0.013032809182046332,0.0,-0.00365026486336067,-0.007945378168680491,-0.0013796593038471403
2019-01-23,0.001428947492268905,-0.009970409849687093,-0.0020718959738884202,0.0014442504178689335,-0.006147812167201084,0.0026759041115565923,0.0027185999607146345,-0.0031270829726704305,0.0065638066386441984,0.0009719118038579144,0.009018112547472933,0.014184634991956381,0.002002804643935841,0.005024016590976656,-0.002326457382733149,-0.013705772135632184,0.0,-0.01642402497641453,-0.008652487640656247,-0.011106073198562954
2019-01-24,0.0023769925165582286,0.022243057517015757,0.0019126389688250635,-0.0047013453001588336,0.005412003568096723,0.010103810528530377,0.00135649035529405,0.0008944408002707512,0.004834430351149647,0.0019409943522148217,-0.0050000104167057515,0.0014074383068542243,0.0015993972130544261,-0.004566217979581195,-0.00027400168973606813,0.01602710274957703,0.0,0.016756424144147075,0.008652487640656317,0.001859643264971926
2019-01-25,-0.0009501717545198087,0.006132160423989428,-0.0055888125370442444,0.03816987142162961,0.0014709827303056567,0.016269027239557483,0.008100868366328626,-0.00627802015563817,0.015552412553228518,0.012525454913476841,0.005498669624215696,-0.004934778824822604,0.007562200800143878,0.011376686982108048,0.004239289201444016,0.025185257741597366,0.0,0.01648026743797081,0.00931623180316922,0.005096082504724266
